ObjectID,TimeIndex,Direction,Node,Type
1458,1644,EW,AD,NK
1458,1651,EW,IK,CK
1458,1673,NS,IK,CK
1458,2171,ES,ES,ES
42,0,EW,SS,CK
42,0,NS,SS,CK
42,2207,ES,ES,ES
1639,0,EW,SS,EK
1639,0,NS,SS,EK
1639,2171,ES,ES,ES
235,0,EW,SS,CK
235,0,NS,SS,CK
235,2171,ES,ES,ES
1253,0,EW,SS,CK
1253,0,NS,SS,CK
1253,2171,ES,ES,ES
1467,0,EW,SS,NK
1467,0,NS,SS,NK
1467,574,EW,AD,NK
1467,581,EW,IK,CK
1467,607,NS,IK,CK
1467,1995,NS,ID,NK
1467,2171,ES,ES,ES
909,0,EW,SS,NK
909,0,NS,SS,NK
909,488,EW,AD,NK
909,494,EW,IK,CK
909,660,NS,IK,CK
909,2171,ES,ES,ES
728,0,EW,SS,NK
728,0,NS,SS,NK
728,872,EW,AD,NK
728,878,EW,IK,HK
728,894,NS,IK,HK
728,2171,ES,ES,ES
603,0,EW,SS,NK
603,0,NS,SS,NK
603,1140,EW,AD,NK
603,1146,EW,IK,EK
603,1186,NS,IK,EK
603,2171,ES,ES,ES
1199,0,EW,SS,CK
1199,0,NS,SS,CK
1199,2171,ES,ES,ES
625,0,EW,SS,NK
625,0,NS,SS,NK
625,1024,EW,AD,NK
625,1031,EW,IK,CK
625,1037,NS,IK,EK
625,1837,EW,ID,NK
625,1837,NS,ID,NK
625,2171,ES,ES,ES
1821,0,EW,SS,EK
1821,0,NS,SS,EK
1821,2171,ES,ES,ES
244,0,EW,SS,NK
244,0,NS,SS,NK
244,212,EW,AD,NK
244,327,EW,AD,NK
244,355,EW,IK,HK
244,523,NS,IK,HK
244,2171,ES,ES,ES
1091,0,EW,SS,NK
1091,0,NS,SS,NK
1091,325,EW,AD,NK
1091,331,EW,IK,CK
1091,349,NS,IK,CK
1091,1477,EW,ID,NK
1091,1477,NS,ID,NK
1091,2171,ES,ES,ES
1704,0,EW,SS,EK
1704,0,NS,SS,EK
1704,2171,ES,ES,ES
1834,0,EW,SS,EK
1834,0,NS,SS,CK
1834,2171,ES,ES,ES
1587,0,EW,SS,CK
1587,0,NS,SS,CK
1587,1014,NS,ID,NK
1587,2171,ES,ES,ES
940,0,EW,SS,NK
940,0,NS,SS,NK
940,777,EW,AD,NK
940,785,EW,IK,HK
940,913,NS,IK,HK
940,2171,ES,ES,ES
688,0,EW,SS,NK
688,0,NS,SS,NK
688,350,EW,AD,NK
688,357,EW,IK,EK
688,366,NS,IK,CK
688,1525,EW,ID,NK
688,1525,NS,ID,NK
688,2171,ES,ES,ES
82,0,EW,SS,CK
82,0,NS,SS,CK
82,2171,ES,ES,ES
1235,0,EW,SS,CK
1235,0,NS,SS,CK
1235,2171,ES,ES,ES
1283,0,EW,SS,NK
1283,0,NS,SS,NK
1283,1273,EW,AD,NK
1283,1279,EW,IK,CK
1283,1291,NS,IK,CK
1283,2113,EW,ID,NK
1283,2113,NS,ID,NK
1283,2171,ES,ES,ES
1039,0,EW,SS,NK
1039,0,NS,SS,NK
1039,111,EW,AD,NK
1039,162,EW,IK,HK
1039,299,NS,IK,HK
1039,1461,NS,ID,NK
1039,2171,ES,ES,ES
1077,0,EW,SS,NK
1077,0,NS,SS,NK
1077,491,EW,AD,NK
1077,497,EW,IK,CK
1077,504,NS,IK,CK
1077,1261,EW,ID,NK
1077,1261,NS,ID,NK
1077,2171,ES,ES,ES
734,0,EW,SS,NK
734,0,NS,SS,NK
734,969,EW,AD,NK
734,976,EW,IK,EK
734,1005,NS,IK,CK
734,2171,ES,ES,ES
859,0,EW,SS,NK
859,0,NS,SS,NK
859,269,EW,AD,NK
859,275,EW,IK,EK
859,318,NS,IK,EK
859,1261,EW,ID,NK
859,1261,NS,ID,NK
859,2171,ES,ES,ES
937,0,EW,SS,NK
937,0,NS,SS,NK
937,318,EW,AD,NK
937,325,EW,IK,HK
937,435,NS,IK,HK
937,2171,ES,ES,ES
636,0,EW,SS,NK
636,0,NS,SS,NK
636,258,EW,AD,NK
636,264,EW,IK,EK
636,1465,EW,ID,NK
636,2171,ES,ES,ES
452,0,EW,SS,NK
452,0,NS,SS,NK
452,298,EW,AD,NK
452,331,EW,AD,NK
452,2019,EW,AD,NK
452,2026,EW,IK,EK
452,2171,ES,ES,ES
48,0,EW,SS,CK
48,0,NS,SS,NK
48,2207,ES,ES,ES
610,0,EW,SS,NK
610,0,NS,SS,NK
610,1016,EW,AD,NK
610,1022,EW,IK,EK
610,1079,NS,IK,EK
610,2171,ES,ES,ES
1892,0,EW,SS,EK
1892,0,NS,SS,EK
1892,2171,ES,ES,ES
1200,0,EW,SS,CK
1200,0,NS,SS,NK
1200,2171,ES,ES,ES
1017,0,EW,SS,NK
1017,0,NS,SS,NK
1017,765,EW,AD,NK
1017,771,EW,IK,HK
1017,794,NS,IK,HK
1017,1931,NS,ID,NK
1017,2171,ES,ES,ES
92,0,EW,SS,CK
92,0,NS,SS,CK
92,2207,ES,ES,ES
1576,0,EW,SS,CK
1576,0,NS,SS,CK
1576,1315,NS,ID,NK
1576,2171,ES,ES,ES
1086,0,EW,SS,NK
1086,0,NS,SS,NK
1086,1039,EW,AD,NK
1086,1046,EW,IK,CK
1086,1469,NS,IK,CK
1086,2089,EW,ID,NK
1086,2089,NS,ID,NK
1086,2171,ES,ES,ES
1885,0,EW,SS,CK
1885,0,NS,SS,EK
1885,2171,ES,ES,ES
1168,0,EW,SS,CK
1168,0,NS,SS,CK
1168,2171,ES,ES,ES
550,0,EW,SS,NK
550,0,NS,SS,NK
550,206,EW,AD,NK
550,213,EW,IK,CK
550,219,NS,IK,EK
550,2171,ES,ES,ES
1122,0,EW,SS,NK
1122,0,NS,SS,NK
1122,864,EW,AD,NK
1122,870,EW,IK,HK
1122,892,NS,IK,HK
1122,1549,EW,ID,NK
1122,1549,NS,ID,NK
1122,2171,ES,ES,ES
61,0,EW,SS,CK
61,0,NS,SS,CK
61,2171,ES,ES,ES
753,0,EW,SS,NK
753,0,NS,SS,NK
753,41,EW,AD,NK
753,72,EW,IK,EK
753,179,NS,IK,CK
753,2171,ES,ES,ES
1558,0,EW,SS,CK
1558,0,NS,SS,CK
1558,1650,NS,ID,NK
1558,2171,ES,ES,ES
1063,0,EW,SS,NK
1063,0,NS,SS,NK
1063,1263,EW,AD,NK
1063,1270,EW,IK,CK
1063,1279,NS,IK,CK
1063,1949,NS,ID,NK
1063,2171,ES,ES,ES
1525,0,EW,SS,NK
1525,0,NS,SS,NK
1525,1527,EW,AD,NK
1525,1534,EW,IK,CK
1525,1554,NS,IK,CK
1525,2129,NS,ID,NK
1525,2171,ES,ES,ES
453,0,EW,SS,NK
453,0,NS,SS,NK
453,431,EW,AD,NK
453,466,EW,AD,NK
453,512,EW,AD,NK
453,518,EW,IK,EK
453,2171,ES,ES,ES
1190,0,EW,SS,CK
1190,0,NS,SS,CK
1190,2171,ES,ES,ES
1673,0,EW,SS,EK
1673,0,NS,SS,EK
1673,2171,ES,ES,ES
607,0,EW,SS,NK
607,0,NS,SS,NK
607,384,EW,AD,NK
607,391,EW,IK,CK
607,396,NS,IK,EK
607,2171,ES,ES,ES
387,0,EW,SS,EK
387,0,NS,SS,CK
387,1237,EW,ID,NK
387,1237,NS,ID,NK
387,1267,EW,AD,NK
387,2171,ES,ES,ES
1896,0,EW,SS,EK
1896,0,NS,SS,EK
1896,2171,ES,ES,ES
1847,0,EW,SS,EK
1847,0,NS,SS,EK
1847,2171,ES,ES,ES
252,0,EW,SS,EK
252,0,NS,SS,EK
252,1285,EW,ID,NK
252,1285,NS,ID,NK
252,2171,ES,ES,ES
711,0,EW,SS,NK
711,0,NS,SS,NK
711,1120,EW,AD,NK
711,1127,EW,IK,CK
711,1132,NS,IK,EK
711,2171,ES,ES,ES
1377,0,EW,SS,NK
1377,0,NS,SS,NK
1377,1273,EW,AD,NK
1377,1279,EW,IK,CK
1377,1291,NS,IK,CK
1377,1662,NS,ID,NK
1377,1969,EW,ID,NK
1377,2171,ES,ES,ES
377,0,EW,SS,NK
377,0,NS,SS,NK
377,134,EW,AD,NK
377,140,EW,IK,EK
377,194,NS,IK,EK
377,2171,ES,ES,ES
1479,0,EW,SS,NK
1479,0,NS,SS,NK
1479,765,EW,AD,NK
1479,771,EW,IK,HK
1479,794,NS,IK,HK
1479,1679,NS,ID,NK
1479,2171,ES,ES,ES
1575,0,EW,SS,CK
1575,0,NS,SS,CK
1575,814,NS,ID,NK
1575,2171,ES,ES,ES
278,0,EW,SS,EK
278,0,NS,SS,EK
278,781,EW,ID,NK
278,781,NS,ID,NK
278,1361,EW,AD,NK
278,1574,EW,AD,NK
278,2171,ES,ES,ES
1301,0,EW,SS,NK
1301,0,NS,SS,NK
1301,379,EW,AD,NK
1301,432,EW,IK,HK
1301,612,NS,IK,HK
1301,1369,EW,ID,NK
1301,1369,NS,ID,NK
1301,2171,ES,ES,ES
294,0,EW,SS,CK
294,0,NS,SS,EK
294,709,EW,ID,NK
294,709,NS,ID,NK
294,1493,EW,AD,NK
294,2171,ES,ES,ES
1557,0,EW,SS,CK
1557,0,NS,SS,CK
1557,1315,NS,ID,NK
1557,2171,ES,ES,ES
1310,0,EW,SS,NK
1310,0,NS,SS,NK
1310,777,EW,AD,NK
1310,785,EW,IK,HK
1310,913,NS,IK,HK
1310,1633,EW,ID,NK
1310,1633,NS,ID,NK
1310,2171,ES,ES,ES
1836,0,EW,SS,HK
1836,0,NS,SS,HK
1836,2171,ES,ES,ES
1478,0,EW,SS,NK
1478,0,NS,SS,NK
1478,524,EW,AD,NK
1478,531,EW,IK,HK
1478,542,NS,IK,HK
1478,1620,NS,ID,NK
1478,2171,ES,ES,ES
1139,0,EW,SS,NK
1139,0,NS,SS,NK
1139,645,EW,AD,NK
1139,652,EW,IK,EK
1139,666,NS,IK,CK
1139,1561,EW,ID,NK
1139,1561,NS,ID,NK
1139,2171,ES,ES,ES
1295,0,EW,SS,NK
1295,0,NS,SS,NK
1295,52,EW,AD,NK
1295,84,EW,IK,HK
1295,147,NS,IK,HK
1295,1621,EW,ID,NK
1295,1621,NS,ID,NK
1295,2171,ES,ES,ES
956,0,EW,SS,NK
956,0,NS,SS,NK
956,1026,EW,AD,NK
956,1033,EW,IK,CK
956,1082,NS,IK,CK
956,2171,ES,ES,ES
840,0,EW,SS,NK
840,0,NS,SS,NK
840,481,EW,IK,EK
840,528,NS,IK,EK
840,1537,EW,ID,NK
840,1537,NS,ID,NK
840,2171,ES,ES,ES
1373,0,EW,SS,NK
1373,0,NS,SS,NK
1373,1003,EW,AD,NK
1373,1010,EW,IK,CK
1373,1055,NS,IK,CK
1373,1809,NS,ID,NK
1373,2065,EW,ID,NK
1373,2171,ES,ES,ES
1099,0,EW,SS,NK
1099,0,NS,SS,NK
1099,1607,EW,AD,NK
1099,1614,EW,IK,CK
1099,1709,NS,IK,CK
1099,2125,EW,ID,NK
1099,2125,NS,ID,NK
1099,2171,ES,ES,ES
1243,0,EW,SS,CK
1243,0,NS,SS,CK
1243,2171,ES,ES,ES
1275,0,EW,SS,NK
1275,0,NS,SS,NK
1275,1476,EW,AD,NK
1275,1482,EW,IK,CK
1275,1529,NS,IK,CK
1275,2053,EW,ID,NK
1275,2053,NS,ID,NK
1275,2171,ES,ES,ES
771,0,EW,SS,NK
771,0,NS,SS,NK
771,269,EW,AD,NK
771,276,EW,IK,EK
771,311,NS,IK,CK
771,2171,ES,ES,ES
748,0,EW,SS,NK
748,0,NS,SS,NK
748,1317,EW,AD,NK
748,1324,EW,IK,CK
748,1332,NS,IK,EK
748,2171,ES,ES,ES
685,0,EW,SS,NK
685,0,NS,SS,NK
685,1085,EW,AD,NK
685,1092,EW,IK,EK
685,1120,NS,IK,EK
685,1897,EW,ID,NK
685,1897,NS,ID,NK
685,2171,ES,ES,ES
1503,0,EW,SS,NK
1503,0,NS,SS,NK
1503,1228,EW,AD,NK
1503,1254,EW,IK,HK
1503,1389,NS,IK,HK
1503,1892,NS,ID,NK
1503,2171,ES,ES,ES
761,0,EW,SS,NK
761,0,NS,SS,NK
761,883,EW,AD,NK
761,889,EW,IK,EK
761,942,NS,IK,EK
761,2171,ES,ES,ES
1570,0,EW,SS,CK
1570,0,NS,SS,CK
1570,634,NS,ID,NK
1570,2171,ES,ES,ES
1270,0,EW,SS,NK
1270,0,NS,SS,NK
1270,1166,EW,AD,NK
1270,1212,EW,IK,CK
1270,1338,NS,IK,CK
1270,2089,EW,ID,NK
1270,2089,NS,ID,NK
1270,2171,ES,ES,ES
1727,0,EW,SS,CK
1727,0,NS,SS,EK
1727,1264,NS,ID,NK
1727,2171,ES,ES,ES
104,0,EW,SS,NK
104,0,NS,SS,NK
104,99,EW,AD,NK
104,126,EW,IK,HK
104,239,NS,IK,HK
104,2171,ES,ES,ES
147,0,EW,SS,CK
147,0,NS,SS,CK
147,1561,EW,ID,NK
147,1561,NS,ID,NK
147,1839,EW,AD,NK
147,2171,ES,ES,ES
912,0,EW,SS,NK
912,0,NS,SS,NK
912,1273,EW,AD,NK
912,1279,EW,IK,CK
912,1291,NS,IK,CK
912,2171,ES,ES,ES
1119,0,EW,SS,NK
1119,0,NS,SS,NK
1119,379,EW,AD,NK
1119,432,EW,IK,HK
1119,612,NS,IK,HK
1119,1369,EW,ID,NK
1119,1369,NS,ID,NK
1119,2171,ES,ES,ES
1700,0,EW,SS,EK
1700,0,NS,SS,EK
1700,2171,ES,ES,ES
1151,0,EW,SS,NK
1151,0,NS,SS,NK
1151,995,EW,AD,NK
1151,1002,EW,IK,CK
1151,1023,NS,IK,CK
1151,1801,EW,ID,NK
1151,1801,NS,ID,NK
1151,2171,ES,ES,ES
1133,0,EW,SS,NK
1133,0,NS,SS,NK
1133,1003,EW,AD,NK
1133,1010,EW,IK,HK
1133,1031,NS,IK,HK
1133,1957,EW,ID,NK
1133,1957,NS,ID,NK
1133,2171,ES,ES,ES
415,0,EW,SS,EK
415,0,NS,SS,CK
415,757,EW,ID,NK
415,757,NS,ID,NK
415,880,EW,AD,NK
415,940,EW,AD,NK
415,946,EW,IK,EK
415,952,NS,IK,CK
415,2171,ES,ES,ES
1285,0,EW,SS,NK
1285,0,NS,SS,NK
1285,574,EW,AD,NK
1285,581,EW,IK,CK
1285,607,NS,IK,CK
1285,1873,EW,ID,NK
1285,1873,NS,ID,NK
1285,2171,ES,ES,ES
899,0,EW,SS,NK
899,0,NS,SS,NK
899,63,EW,AD,NK
899,120,EW,IK,CK
899,249,NS,IK,CK
899,2171,ES,ES,ES
1740,0,EW,SS,EK
1740,0,NS,SS,CK
1740,1118,NS,ID,NK
1740,2171,ES,ES,ES
1484,0,EW,SS,NK
1484,0,NS,SS,NK
1484,1109,EW,AD,NK
1484,1116,EW,IK,HK
1484,1138,NS,IK,HK
1484,1940,NS,ID,NK
1484,2171,ES,ES,ES
1717,0,EW,SS,CK
1717,0,NS,SS,EK
1717,610,NS,ID,NK
1717,2171,ES,ES,ES
739,0,EW,SS,NK
739,0,NS,SS,NK
739,206,EW,AD,NK
739,213,EW,IK,CK
739,219,NS,IK,EK
739,2171,ES,ES,ES
1313,0,EW,SS,NK
1313,0,NS,SS,NK
1313,324,EW,AD,NK
1313,331,EW,IK,HK
1313,337,NS,IK,HK
1313,1237,EW,ID,NK
1313,1237,NS,ID,NK
1313,2171,ES,ES,ES
297,0,EW,SS,CK
297,0,NS,SS,EK
297,709,EW,ID,NK
297,709,NS,ID,NK
297,736,EW,AD,NK
297,973,EW,AD,NK
297,2171,ES,ES,ES
1449,0,EW,SS,NK
1449,0,NS,SS,NK
1449,1156,EW,AD,NK
1449,1162,EW,IK,CK
1449,1198,NS,IK,CK
1449,1820,NS,ID,NK
1449,2171,ES,ES,ES
714,0,EW,SS,NK
714,0,NS,SS,NK
714,432,EW,AD,NK
714,438,EW,IK,EK
714,493,NS,IK,EK
714,2171,ES,ES,ES
119,0,EW,SS,NK
119,0,NS,SS,NK
119,594,EW,AD,NK
119,600,EW,IK,HK
119,636,NS,IK,HK
119,2171,ES,ES,ES
280,0,EW,SS,EK
280,0,NS,SS,EK
280,553,EW,ID,NK
280,553,NS,ID,NK
280,1637,EW,AD,NK
280,1890,EW,AD,NK
280,1897,EW,IK,EK
280,1940,NS,IK,EK
280,2171,ES,ES,ES
136,0,EW,SS,NK
136,0,NS,SS,NK
136,1504,EW,AD,NK
136,1511,EW,IK,CK
136,2171,ES,ES,ES
1114,0,EW,SS,NK
1114,0,NS,SS,NK
1114,741,EW,AD,NK
1114,748,EW,IK,HK
1114,782,NS,IK,HK
1114,1837,EW,ID,NK
1114,1837,NS,ID,NK
1114,2171,ES,ES,ES
1648,0,EW,SS,EK
1648,0,NS,SS,EK
1648,2171,ES,ES,ES
490,0,EW,SS,EK
490,0,NS,SS,NK
490,521,NS,IK,EK
490,1189,EW,ID,NK
490,1189,NS,ID,NK
490,1422,EW,AD,NK
490,1782,EW,AD,NK
490,2171,ES,ES,ES
1185,0,EW,SS,CK
1185,0,NS,SS,CK
1185,2171,ES,ES,ES
1634,0,EW,SS,EK
1634,0,NS,SS,EK
1634,2171,ES,ES,ES
838,0,EW,SS,NK
838,0,NS,SS,NK
838,1392,EW,AD,NK
838,1398,EW,IK,EK
838,1436,NS,IK,CK
838,2113,EW,ID,NK
838,2113,NS,ID,NK
838,2171,ES,ES,ES
368,0,EW,SS,EK
368,0,NS,SS,EK
368,649,EW,ID,NK
368,649,NS,ID,NK
368,773,EW,AD,NK
368,2171,ES,ES,ES
743,0,EW,SS,NK
743,0,NS,SS,NK
743,1097,EW,AD,NK
743,1104,EW,IK,EK
743,1157,NS,IK,EK
743,2171,ES,ES,ES
1508,0,EW,SS,NK
1508,0,NS,SS,NK
1508,217,EW,AD,NK
1508,223,EW,IK,EK
1508,259,NS,IK,CK
1508,1348,NS,ID,NK
1508,2171,ES,ES,ES
721,0,EW,SS,NK
721,0,NS,SS,NK
721,1024,EW,AD,NK
721,1031,EW,IK,CK
721,1037,NS,IK,EK
721,2171,ES,ES,ES
619,0,EW,SS,NK
619,0,NS,SS,NK
619,432,EW,AD,NK
619,438,EW,IK,EK
619,493,NS,IK,EK
619,2171,ES,ES,ES
1142,0,EW,SS,NK
1142,0,NS,SS,NK
1142,1728,EW,AD,NK
1142,1735,EW,IK,EK
1142,1755,NS,IK,CK
1142,2149,EW,ID,NK
1142,2149,NS,ID,NK
1142,2171,ES,ES,ES
770,0,EW,SS,NK
770,0,NS,SS,NK
770,583,EW,AD,NK
770,589,EW,IK,EK
770,642,NS,IK,EK
770,2171,ES,ES,ES
31,0,EW,SS,CK
31,0,NS,SS,CK
31,2171,ES,ES,ES
1089,0,EW,SS,NK
1089,0,NS,SS,NK
1089,1476,EW,AD,NK
1089,1482,EW,IK,CK
1089,1529,NS,IK,CK
1089,2053,EW,ID,NK
1089,2053,NS,ID,NK
1089,2171,ES,ES,ES
586,0,EW,SS,NK
586,0,NS,SS,NK
586,444,EW,AD,NK
586,450,EW,IK,EK
586,491,NS,IK,EK
586,2171,ES,ES,ES
76,0,EW,SS,CK
76,0,NS,SS,CK
76,2171,ES,ES,ES
970,0,EW,SS,NK
970,0,NS,SS,NK
970,621,EW,AD,NK
970,627,EW,IK,CK
970,637,NS,IK,CK
970,2171,ES,ES,ES
962,0,EW,SS,NK
962,0,NS,SS,NK
962,1550,EW,AD,NK
962,1556,EW,IK,CK
962,1573,NS,IK,CK
962,2171,ES,ES,ES
985,0,EW,SS,NK
985,0,NS,SS,NK
985,491,EW,AD,NK
985,497,EW,IK,CK
985,504,NS,IK,CK
985,1653,NS,ID,NK
985,2171,ES,ES,ES
209,0,EW,SS,HK
209,0,NS,SS,HK
209,1381,EW,ID,NK
209,1381,NS,ID,NK
209,1514,EW,AD,NK
209,2183,ES,ES,ES
646,0,EW,SS,NK
646,0,NS,SS,NK
646,1097,EW,AD,NK
646,1104,EW,IK,EK
646,1157,NS,IK,EK
646,2101,EW,ID,NK
646,2101,NS,ID,NK
646,2171,ES,ES,ES
604,0,EW,SS,NK
604,0,NS,SS,NK
604,1275,EW,AD,NK
604,1281,EW,IK,EK
604,1310,NS,IK,EK
604,2171,ES,ES,ES
1873,0,EW,SS,HK
1873,0,NS,SS,HK
1873,2171,ES,ES,ES
138,0,EW,SS,NK
138,0,NS,SS,NK
138,909,EW,AD,NK
138,915,EW,IK,CK
138,2171,ES,ES,ES
214,0,EW,SS,HK
214,0,NS,SS,HK
214,589,EW,ID,NK
214,589,NS,ID,NK
214,843,EW,AD,NK
214,913,EW,AD,NK
214,930,EW,IK,HK
214,1950,NS,IK,HK
214,2183,ES,ES,ES
935,0,EW,SS,NK
935,0,NS,SS,NK
935,864,EW,AD,NK
935,870,EW,IK,HK
935,892,NS,IK,HK
935,2171,ES,ES,ES
2,0,EW,SS,HK
2,0,NS,SS,HK
2,2171,ES,ES,ES
1661,0,EW,SS,EK
1661,0,NS,SS,EK
1661,2171,ES,ES,ES
563,0,EW,SS,NK
563,0,NS,SS,NK
563,354,EW,AD,NK
563,361,EW,IK,EK
563,415,NS,IK,EK
563,2171,ES,ES,ES
1439,0,EW,SS,NK
1439,0,NS,SS,NK
1439,1344,EW,AD,NK
1439,1350,EW,IK,CK
1439,1375,NS,IK,CK
1439,1758,NS,ID,NK
1439,2041,EW,ID,NK
1439,2171,ES,ES,ES
1069,0,EW,SS,NK
1069,0,NS,SS,NK
1069,1444,EW,AD,NK
1069,1450,EW,IK,CK
1069,1471,NS,IK,CK
1069,1926,NS,ID,NK
1069,2171,ES,ES,ES
318,0,EW,SS,CK
318,0,NS,SS,EK
318,493,EW,ID,NK
318,493,NS,ID,NK
318,1692,EW,AD,NK
318,2171,ES,ES,ES
394,0,EW,SS,EK
394,0,NS,SS,CK
394,361,EW,ID,NK
394,361,NS,ID,NK
394,417,EW,AD,NK
394,463,EW,AD,NK
394,469,EW,IK,EK
394,599,NS,IK,CK
394,2171,ES,ES,ES
325,0,EW,SS,CK
325,0,NS,SS,EK
325,925,EW,ID,NK
325,925,NS,ID,NK
325,1155,EW,AD,NK
325,2171,ES,ES,ES
1261,0,EW,SS,NK
1261,0,NS,SS,NK
1261,457,EW,AD,NK
1261,464,EW,IK,CK
1261,468,NS,IK,CK
1261,1285,EW,ID,NK
1261,1285,NS,ID,NK
1261,2171,ES,ES,ES
335,0,EW,SS,EK
335,0,NS,SS,NK
335,385,EW,ID,NK
335,548,EW,AD,NK
335,2171,ES,ES,ES
1014,0,EW,SS,NK
1014,0,NS,SS,NK
1014,1122,EW,AD,NK
1014,1128,EW,IK,HK
1014,1153,NS,IK,HK
1014,1871,NS,ID,NK
1014,2171,ES,ES,ES
1397,0,EW,SS,NK
1397,0,NS,SS,NK
1397,379,EW,AD,NK
1397,432,EW,IK,HK
1397,612,NS,IK,HK
1397,1617,NS,ID,NK
1397,1957,EW,ID,NK
1397,2171,ES,ES,ES
279,0,EW,SS,EK
279,0,NS,SS,EK
279,1093,EW,ID,NK
279,1093,NS,ID,NK
279,1696,EW,AD,NK
279,1946,EW,AD,NK
279,2171,ES,ES,ES
580,0,EW,SS,NK
580,0,NS,SS,NK
580,462,EW,AD,NK
580,468,EW,IK,EK
580,498,NS,IK,EK
580,2171,ES,ES,ES
871,0,EW,SS,NK
871,0,NS,SS,NK
871,88,EW,AD,NK
871,94,EW,IK,CK
871,99,NS,IK,EK
871,877,EW,ID,NK
871,877,NS,ID,NK
871,2171,ES,ES,ES
285,0,EW,SS,EK
285,0,NS,SS,EK
285,241,EW,ID,NK
285,241,NS,ID,NK
285,1302,EW,AD,NK
285,1408,EW,AD,NK
285,1415,EW,IK,EK
285,1456,NS,IK,EK
285,2171,ES,ES,ES
819,0,EW,SS,NK
819,0,NS,SS,NK
819,1037,EW,AD,NK
819,1043,EW,IK,EK
819,1061,NS,IK,CK
819,1993,EW,ID,NK
819,1993,NS,ID,NK
819,2171,ES,ES,ES
1577,0,EW,SS,CK
1577,0,NS,SS,CK
1577,607,NS,ID,NK
1577,2171,ES,ES,ES
652,0,EW,SS,NK
652,0,NS,SS,NK
652,1317,EW,AD,NK
652,1324,EW,IK,CK
652,1332,NS,IK,EK
652,1981,EW,ID,NK
652,1981,NS,ID,NK
652,2171,ES,ES,ES
176,0,EW,SS,CK
176,0,NS,SS,CK
176,1297,EW,ID,NK
176,1297,NS,ID,NK
176,1397,EW,AD,NK
176,2171,ES,ES,ES
1166,0,EW,SS,NK
1166,0,NS,SS,NK
1166,27,EW,AD,NK
1166,72,EW,IK,CK
1166,118,NS,IK,CK
1166,901,EW,ID,NK
1166,901,NS,ID,NK
1166,2171,ES,ES,ES
1031,0,EW,SS,NK
1031,0,NS,SS,NK
1031,512,EW,AD,NK
1031,519,EW,IK,HK
1031,530,NS,IK,HK
1031,1787,NS,ID,NK
1031,2171,ES,ES,ES
283,0,EW,SS,EK
283,0,NS,SS,EK
283,781,EW,ID,NK
283,781,NS,ID,NK
283,1361,EW,AD,NK
283,1574,EW,AD,NK
283,1581,EW,IK,EK
283,2171,ES,ES,ES
1797,0,EW,SS,EK
1797,0,NS,SS,EK
1797,1313,NS,ID,NK
1797,2171,ES,ES,ES
526,0,EW,SS,NK
526,0,NS,SS,NK
526,159,EW,AD,NK
526,166,EW,IK,HK
526,175,NS,IK,HK
526,2171,ES,ES,ES
1444,0,EW,SS,NK
1444,0,NS,SS,NK
1444,1014,EW,AD,NK
1444,1021,EW,IK,CK
1444,1042,NS,IK,CK
1444,1808,NS,ID,NK
1444,2171,ES,ES,ES
1013,0,EW,SS,NK
1013,0,NS,SS,NK
1013,28,EW,AD,NK
1013,35,EW,IK,CK
1013,310,NS,IK,CK
1013,1316,NS,ID,NK
1013,2171,ES,ES,ES
305,0,EW,SS,CK
305,0,NS,SS,EK
305,709,EW,ID,NK
305,709,NS,ID,NK
305,736,EW,AD,NK
305,1092,EW,AD,NK
305,1099,EW,IK,CK
305,1103,NS,IK,EK
305,2171,ES,ES,ES
946,0,EW,SS,NK
946,0,NS,SS,NK
946,488,EW,AD,NK
946,502,EW,IK,HK
946,505,NS,IK,HK
946,2171,ES,ES,ES
855,0,EW,SS,NK
855,0,NS,SS,NK
855,991,EW,AD,NK
855,997,EW,IK,EK
855,1024,NS,IK,EK
855,1837,EW,ID,NK
855,1837,NS,ID,NK
855,2171,ES,ES,ES
352,0,EW,SS,EK
352,0,NS,SS,EK
352,505,EW,ID,NK
352,505,NS,ID,NK
352,677,EW,AD,NK
352,2171,ES,ES,ES
1759,0,EW,SS,EK
1759,0,NS,SS,CK
1759,1233,NS,ID,NK
1759,2171,ES,ES,ES
1773,0,EW,SS,EK
1773,0,NS,SS,EK
1773,948,NS,ID,NK
1773,2171,ES,ES,ES
1268,0,EW,SS,NK
1268,0,NS,SS,NK
1268,331,EW,AD,NK
1268,338,EW,IK,CK
1268,348,NS,IK,CK
1268,1237,EW,ID,NK
1268,1237,NS,ID,NK
1268,2171,ES,ES,ES
746,0,EW,SS,NK
746,0,NS,SS,NK
746,312,EW,AD,NK
746,318,EW,IK,HK
746,332,NS,IK,HK
746,2171,ES,ES,ES
1596,0,EW,SS,CK
1596,0,NS,SS,CK
1596,1100,NS,ID,NK
1596,2171,ES,ES,ES
79,0,EW,SS,CK
79,0,NS,SS,CK
79,2171,ES,ES,ES
1293,0,EW,SS,NK
1293,0,NS,SS,NK
1293,1442,EW,AD,NK
1293,1512,EW,IK,CK
1293,1981,EW,ID,NK
1293,2171,ES,ES,ES
698,0,EW,SS,NK
698,0,NS,SS,NK
698,1140,EW,AD,NK
698,1146,EW,IK,EK
698,1186,NS,IK,EK
698,2125,EW,ID,NK
698,2125,NS,ID,NK
698,2171,ES,ES,ES
1309,0,EW,SS,NK
1309,0,NS,SS,NK
